"aid","eid","ep_num","ep_in_year","special_ep","year","airdate","ad_year","ad_month","ad_day","location_name","location_country","gid","guest_name","wiki_url","cl_pageid","sex","ethnicity","eth_grp","ed_priv","ed_priv_lab","ed_oxbr","ed_oxb_lab","profession_1","profession_notes","uk_pol","pol_cat_1","party_name","party_cat","parl","brex_stage","brex_lr","brex_lr_lab","brex_lr_source","brex_lr_link","brex_cat5","brex_cat_lab","brex_cat_source","brex_cat_link","brex_cat_notes","iraq_stage","party3","iraq_inv","iraq_inv_lab","iraq_inv_source","iraq_inv_link"
6106,"201816",1364,16,0,2018,2018-05-10,2018,5,10,"Kettering, England","England","534","Chuka Umunna","https://en.wikipedia.org/wiki/Chuka_Umunna","13939912","0","40","Ethnic minority","1","Privately educated","0","Other university","1","MP","1","1","Labour","2","17-19",3,NA,NA,NA,NA,1,"Revoke/2nd ref","âI really have no time for calls for a second referendum because I think it comes across as disrespectful to those who voted to leave,â he said. âThose calls reinforce what I feel is a false stereotype â of a bunch of people in London who think they know best.â He went on: âWe are going to leave â it hurts me to say that â but we have got to move forward and work out how to get the best possible deal.â ;  Labour MP Chuka Umunna, who voted against Brexit, is one of the main voices behind People's Vote","https://www.standard.co.uk/news/politics/chuka-umunna-remain-campaigners-must-drop-calls-for-new-brexit-vote-a3410601.html; https://www.thesun.co.uk/news/7050359/brexit-news-peoples-vote-second-referendum-campaign/","Major proponent of people's vote on any deal, previously stated he was against a second referendum 2016-2017",NA,NA,NA,NA,NA,NA
6107,"201816",1364,16,0,2018,2018-05-10,2018,5,10,"Kettering, England","England","718","Esther McVey","https://en.wikipedia.org/wiki/Esther_McVey","3321208","1","10","White","1","Privately educated","0","Other university","1","Sec State - Work and Pensions","1","1","Conservative","1","17-19",3,NA,NA,NA,NA,5,"No deal/hard brexit","Tory leadership contest becomes no-deal battleground as Esther McVey says it is 'the only viable option' for Brexit","https://www.telegraph.co.uk/politics/2019/05/28/tory-leadership-contest-becomes-no-deal-battleground-esther/","voted against all deal proposals, voted in favour of no deal inditive vote",NA,NA,NA,NA,NA,NA
6108,"201817",1365,17,0,2018,2018-05-17,2018,5,17,"Borough of Kensington and Chelsea, England","England","18","Bernard Hogan-Howe","https://en.wikipedia.org/wiki/Bernard_Hogan-Howe,_Baron_Hogan-Howe","16040972","0","10","White","0","State educated","99","Did not attend","1","Member of House of Lords","1","2","Crossbencher","7","17-19",3,NA,NA,NA,NA,3,"Deal","Â I decided quite late to vote for Brexit, and at every opportunity in this House have voted to support the Government in delivering on the outcome of the 2016 referendum.; I DO not support a second referendum.","https://www.theyworkforyou.com/lords/?id=2020-12-30b.1808.0&s=speaker%3A25722#g1906.0; https://www.yorkshirepost.co.uk/news/politics/bernard-hogan-howe-why-policing-will-not-be-compromised-brexit-1763828","pro brexit, consistently voted for deal, no info on specific no deal views, arugable whether could be coded as category 3",NA,NA,NA,NA,NA,NA
6109,"201817",1365,17,0,2018,2018-05-17,2018,5,17,"Borough of Kensington and Chelsea, England","England","21","Camilla Cavendish","https://en.wikipedia.org/wiki/Camilla_Cavendish,_Baroness_Cavendish_of_Little_Venice","10667412","1","10","White","1","Privately educated","1","Oxford/Cambridge","1","Peer in House of Lords","1","2","Crossbencher","7","17-19",3,NA,NA,NA,NA,3,"Deal","âThe best we can hope for is that both sides will strike a better deal than no deal, and avoid leaving the country in limbo.","https://www.ft.com/content/65cf6316-daea-11e9-9c26-419d783e10e8","clearly states she thinks referendum outcome needs to be realised, despite worry about economic consequences which I'd take as ruling out no deal",NA,NA,NA,NA,NA,NA
6110,"201817",1365,17,0,2018,2018-05-17,2018,5,17,"Borough of Kensington and Chelsea, England","England","89","Aditya Chakrabortty",NA,NA,"0","30","Ethnic minority","0","State educated","1","Oxford/Cambridge","2","Columnist","0",NA,NA,NA,"17-19",3,NA,NA,NA,NA,1,"Revoke/2nd ref","For the sake of working people, the left must back remain. While I understand the sentiments of those who want a leftwing Brexit, many of their positions sound like flights of fantasy, by those who will never have to suffer the worst consequences. Against them, Iâd weigh up the consequences that await low-paid migrant workers â and I know which side deserves the most support from the left","https://www.theguardian.com/commentisfree/2019/jan/15/working-people-left-remain-jeremy-corbyn-labour-brexit",NA,NA,NA,NA,NA,NA,NA
6111,"201817",1365,17,0,2018,2018-05-17,2018,5,17,"Borough of Kensington and Chelsea, England","England","650","Diane Abbott","https://en.wikipedia.org/wiki/Diane_Abbott","79409","1","20","Ethnic minority","0","State educated","1","Oxford/Cambridge","1","MP, Shadow Home Sec","1","1","Labour","2","17-19",3,NA,NA,NA,NA,1,"Revoke/2nd ref","Diane Abbott: second Brexit referendum is democratic thing to do","https://www.theguardian.com/politics/2019/may/28/diane-abbott-second-brexit-referendum-democratic","In favour of second referendum",NA,NA,NA,NA,NA,NA
6112,"201817",1365,17,0,2018,2018-05-17,2018,5,17,"Borough of Kensington and Chelsea, England","England","661","Dominic Raab","https://en.wikipedia.org/wiki/Dominic_Raab","27269553","0","10","White","0","State educated","1","Oxford/Cambridge","1","Sec State - Exiting EU","1","1","Conservative","1","17-19",3,NA,NA,NA,NA,5,"No deal/hard brexit","Raab: UK will be better able to negotiate with EU after no-deal Brexit","https://www.theguardian.com/politics/2019/jul/29/dominic-raab-uk-will-be-better-able-to-negotiate-with-eu-after-no-deal-brexit","voted against all deal proposals, voted in favour of no deal inditive vote",NA,NA,NA,NA,NA,NA
6113,"201818",1366,18,0,2018,2018-05-24,2018,5,24,"Worthing, England","England","388","Anna Soubry","https://en.wikipedia.org/wiki/Anna_Soubry","10850875","1","10","White","0","State educated","0","Other university","1","MP","1","1","Conservative","1","17-19",3,NA,NA,NA,NA,1,"Revoke/2nd ref","One of the strengths of @peoplesvote_uk is that the majority of us put the cause before tribal party politics. Letâs keep it that way working together to win that confirmatory referendum. Join us this Saturday Oct 19 noon Park Lane London","https://twitter.com/Anna_Soubry/status/1184140470009643010","Supports peoples' vote, second referendum",NA,NA,NA,NA,NA,NA
6114,"201818",1366,18,0,2018,2018-05-24,2018,5,24,"Worthing, England","England","396","Anneliese Dodds","https://en.wikipedia.org/wiki/Anneliese_Dodds","42864051","1","10","White","1","Privately educated","1","Oxford/Cambridge","1","MP","1","1","Labour","2","17-19",3,NA,NA,NA,NA,2,"Deal, open to 2nd ref   ","Shadow Treasury minister Anneliese Dodds said: ""If we have that extension we would need to show it was for a reason â to have democratic input. Whether that is a general election or a confirmatory referendum is something we have been discussing.""'","https://www.dailymail.co.uk/news/article-7560479/Rebel-MPs-plan-ambush-Boris-Johnson-force-second-Brexit-referendum.html","Open to second referendum (first preference being a general election)",NA,NA,NA,NA,NA,NA
6115,"201818",1366,18,0,2018,2018-05-24,2018,5,24,"Worthing, England","England","660","Dominic Lawson","https://en.wikipedia.org/wiki/Dominic_Lawson","2050036","0","10","White","1","Privately educated","1","Oxford/Cambridge","2","Journalist","0",NA,NA,NA,"17-19",3,NA,NA,NA,NA,4,"Deal, open to no deal   ","Even a no-deal Brexit, as the only alternative to another lengthy period of political and economic irresolution over our relationship with the EU, would come as a relief to many of the business owners whose views Long-Bailey purports to representâŚ Itâs a joke which has gone on for far too long. And despite all the efforts of Labour MPs â and some Conservatives â to keep this long-running Westminster farce going, I have a feeling that Parliament will on Saturday finally do what it had repeatedly promised, and honour the 2016 referendum. If not, it will pay a price it cannot afford. ","https://www.dailymail.co.uk/debate/article-7569523/DOMINIC-LAWSON-European-leaders-want-Brexit-fast.html",NA,NA,NA,NA,NA,NA,NA
6116,"201818",1366,18,0,2018,2018-05-24,2018,5,24,"Worthing, England","England","1133","Lionel Shriver","https://en.wikipedia.org/wiki/Lionel_Shriver","2806317","1","10","White","0","State educated","0","Other university","3","Author","0",NA,NA,NA,"17-19",3,NA,NA,NA,NA,5,"No deal/hard brexit","The effort to subvert the electoral verdict really took off with the ingenious contrivance of the âhardâ and âsoftâ Brexit, when the choice on the ballot was binary. The referendum itself did not present the option of âleave sort of but not really.â These textural distinctions never arose during the campaigns, and only became common currency once the incorrect vote was in.","https://harpers.org/archive/2019/04/no-exit-theresa-may-brexit/",NA,NA,NA,NA,NA,NA,NA
6117,"201818",1366,18,0,2018,2018-05-24,2018,5,24,"Worthing, England","England","1541","Sarah Churchwell","https://en.wikipedia.org/wiki/Sarah_Churchwell","37342703","1","10","White",NA,"No information","0","Other university","7","Professor American Literature & Public Understanding of Humanities","0",NA,NA,NA,"17-19",3,NA,NA,NA,NA,3,"Deal","The fact of the matter remains that 50 per cent of this country did not vote for this process. I am not saying relitigate it. I don't think we can, and I don't think we should. It's going forward. We need to create the best platform that we can.","https://twitter.com/bbcquestiontime/status/999773503741046784?lang=en","supported remain, not in favour of second referendum",NA,NA,NA,NA,NA,NA
6118,"201819",1367,19,0,2018,2018-05-31,2018,5,31,"Perth, Scotland","Scotland","472","Brian Souter","https://en.wikipedia.org/wiki/Brian_Souter","1304217","0","10","White",NA,"No information","0","Other university","5","Businessman, founder of Stagecoach","0",NA,NA,NA,"17-19",3,NA,NA,NA,NA,3,"Deal","""I don't want to be giving my sovereignty to Brussels. I want to be a truly independent country. I want us to be modelled like Switzerland where we are really in control of our own affairs.""","https://www.heraldscotland.com/news/16262707.sir-brian-souter-wants-scotland-like-switzerland-independence-outside-eu/","in favour of brexit, less information on no deal preference but favours swiss model: outside of EU but with close economic ties rather than WTO no deal model",NA,NA,NA,NA,NA,NA
6119,"201819",1367,19,0,2018,2018-05-31,2018,5,31,"Perth, Scotland","Scotland","488","Caroline Flint","https://en.wikipedia.org/wiki/Caroline_Flint","420234","1","10","White","0","State educated","0","Other university","1","MP","1","1","Labour","2","17-19",3,NA,NA,NA,NA,3,"Deal","The Labour MP for Don Valley replied: âOf course I am concerned Sophy. At the heart of all tis is trust - can we trust the Prime Minister Boris Johnson to do what he said he would do which is work to achieve a deal. âOn the other side of it is can we trust those who often also donât want a deal because they want to overturn the referendum result of 2016. Thatâs why myself and others have formed a group called âMPs for a dealâ.","https://www.express.co.uk/news/uk/1175345/Brexit-news-Caroline-Flint-latest-mp-no-deal-Sky-Ridge-on-Sunday-live-today-UK","Pushing for brexit deal and respecting referendum result",NA,NA,NA,NA,NA,NA
6120,"201819",1367,19,0,2018,2018-05-31,2018,5,31,"Perth, Scotland","Scotland","576","Darren McGarvey","https://en.wikipedia.org/wiki/Loki_(rapper)","47147643","0","10","White",NA,"No information","99","Did not attend","3","Musician","0",NA,NA,NA,"17-19",3,NA,NA,NA,NA,1,"Revoke/2nd ref","Yet, I quietly signed the petition to revoke Article 50 nonetheless","https://www.dailyrecord.co.uk/news/politics/scottish-independence-campaigners-face-perils-14195336",NA,NA,NA,NA,NA,NA,NA
6121,"201819",1367,19,0,2018,2018-05-31,2018,5,31,"Perth, Scotland","Scotland","1075","Kate Forbes","https://en.wikipedia.org/wiki/Kate_Forbes","50442435","1","10","White","0","State educated","1","Oxford/Cambridge","1","MSP","1","4","SNP","4","17-19",3,NA,NA,NA,NA,1,"Revoke/2nd ref",NA,"https://www.theguardian.com/uk-news/2019/jan/12/uk-immigration-plans-would-harm-highland-industry-warns-snp-kate-forbes",NA,NA,NA,NA,NA,NA,NA
6122,"201819",1367,19,0,2018,2018-05-31,2018,5,31,"Perth, Scotland","Scotland","1102","Kwasi Kwarteng","https://en.wikipedia.org/wiki/Kwasi_Kwarteng","27303943","0","20","Ethnic minority","1","Privately educated","1","Oxford/Cambridge","1","MP, Parliamentary Private Sec to Chancellor of Exchequer","1","1","Conservative","1","17-19",3,NA,NA,NA,NA,4,"Deal, open to no deal   ","Speaking at a UK in a Changing Europe event at King's College London, Kwarteng said that ""no-deal can work"" and that ""I don't think there'll be a big economic shock"". The hardline Brexiteer and under-secretary of state at the Brexit department said: ""This is just the point that [no-deal Brexiteer and former governor of the Bank of England] Mervyn King made","https://www.theneweuropean.co.uk/top-stories/brexit-minister-kwasi-kwarteng-no-deal-brexit-is-not-a-world-war-1-6126785","Voted for may deal, also prepared to vote for no deal",NA,NA,NA,NA,NA,NA
6123,"201820",1368,20,0,2018,2018-06-07,2018,6,7,"Reading, England","England","340","Alison Phillips","https://en.wikipedia.org/wiki/Alison_Phillips","59819974","1","10","White",NA,"No information","0","Other university","2","Journalist, editor Mirror (c. 2018)","0",NA,NA,NA,"17-19",3,NA,NA,NA,NA,3,"Deal","This acceptance of the leave votersâ beliefs has made Phillips cautious about supporting calls for a new referendum. âWe are very nervous about a second vote,â she said. That nervousness is evident in the paperâs avoidance of the issue. Instead, it has chosen to concentrate its fire on rightwing Tories, such as Boris Johnson, who favour a hard Brexit or the no-deal option.","https://www.theguardian.com/media/commentisfree/2018/sep/30/daily-mirror-brexit-tightrope-labour-split-second-eu-vote","little info on personal views, no outright support for second referendum, but against no deal",NA,NA,NA,NA,NA,NA
